        600.00;15.514.400;13.280.562;51.820.163;20.003.300
        601.00;14.766.400;13.359.973;51.831.912;20.003.300
        602.00;14.418.400;11.624.495;51.843.441;20.003.300
        603.00;13.662.400;98.558.499;51.855.051;20.003.300
        604.00;13.042.400;13.419.058;51.866.604;20.000.000
        605.00;12.342.400;91.641.815;51.877.804;19.990.000
        606.00;11.810.400;89.928.367;51.889.717;19.990.000
        607.00;11.542.400;74.523.673;51.901.252;19.990.000
        608.00;10.910.400;11.626.789;51.912.777;19.990.000
        609.00;10.674.400;84.337.945;51.924.327;20.000.000
        610.00;10.118.400;11.727.271;51.935.907;20.000.000
        611.00;96.064.000;10.013.324;51.947.412;20.000.000
        612.00;92.744.000;95.972.218;51.958.963;20.000.000
        613.00;91.104.000;10.868.098;51.970.599;20.000.000
        614.00;87.304.000;10.003.555;51.982.125;20.000.000
        615.00;83.984.000;10.926.827;51.993.703;20.000.000
        616.00;82.144.000;13.423.694;52.005.360;20.003.300
        617.00;79.144.000;77.068.512;52.016.787;20.003.300
        618.00;73.824.000;12.223.111;52.028.511;20.000.000
        619.00;70.944.000;71.752.662;52.040.021;20.000.000
        620.00;69.424.000;10.140.348;52.051.610;20.000.000
        621.00;66.224.000;75.941.498;52.062.794;20.000.000
        622.00;64.024.000;54.796.594;52.074.689;20.000.000
        623.00;60.944.000;76.547.734;52.086.290;20.000.000
        624.00;59.064.000;74.535.599;52.097.779;20.000.000
        625.00;56.184.000;62.553.089;52.109.423;20.000.000
        626.00;52.864.000;62.822.501;52.121.093;19.990.000
        627.00;50.624.000;44.301.994;52.132.534;20.000.000
        628.00;48.904.000;54.471.195;52.144.379;20.000.000
        629.00;48.944.000;65.807.801;52.156.848;20.000.000
        630.00;46.264.000;51.725.773;52.168.355;20.000.000
        631.00;43.824.000;46.647.615;52.180.072;20.000.000
        632.00;42.784.000;69.487.009;52.191.529;20.000.000
        633.00;41.424.000;45.097.425;52.203.128;20.000.000
        634.00;39.104.000;61.449.166;52.214.738;20.000.000
        635.00;39.624.000;41.931.161;52.226.302;20.000.000
        636.00;37.104.000;51.708.585;52.237.870;20.000.000
        637.00;34.584.000;48.460.752;52.249.587;20.000.000
        638.00;34.904.000;58.863.307;52.261.085;20.000.000
        639.00;34.024.000;64.069.407;52.272.671;20.000.000
        640.00;31.544.000;59.044.240;52.283.811;20.000.000
        641.00;29.944.000;46.207.263;52.295.851;20.000.000
        642.00;28.944.000;21.333.333;52.307.317;20.000.000
        643.00;28.376.000;73.041.845;52.318.878;20.000.000
        644.00;27.816.000;38.666.667;52.360.976;20.000.000
        645.00;25.696.000;50.946.595;52.372.551;20.000.000
        646.00;24.536.000;62.382.334;52.384.336;20.000.000
        647.00;24.056.000;49.333.333;52.396.729;20.000.000
        648.00;22.776.000;37.735.925;52.408.281;20.000.000
        649.00;22.536.000;40.199.502;52.419.836;20.000.000
        650.00;21.176.000;40.022.216;52.431.518;20.000.000
