        595.00;23.383.200;14.128.930;60.758.192;20.000.000
        596.00;22.491.200;13.093.849;60.769.769;20.000.000
        597.00;21.891.200;13.820.436;60.781.290;20.000.000
        598.00;21.119.200;15.503.978;60.792.904;20.000.000
        599.00;20.119.200;18.096.531;60.804.730;20.000.000
        600.00;19.559.200;10.995.757;60.816.712;20.000.000
        601.00;18.859.200;19.971.535;60.828.664;20.000.000
        602.00;18.335.200;14.261.681;60.839.900;20.000.000
        603.00;17.715.200;83.862.321;60.851.786;20.000.000
        604.00;17.139.200;14.221.111;60.863.284;20.000.000
        605.00;16.523.200;13.107.419;60.874.818;20.000.000
        606.00;16.223.200;10.197.167;60.886.364;20.000.000
        607.00;15.599.200;15.526.894;60.897.947;20.000.000
        608.00;15.007.200;12.106.931;60.909.455;20.000.000
        609.00;14.643.200;13.897.402;60.921.261;20.000.000
        610.00;14.131.200;92.414.525;60.933.758;20.000.000
        611.00;13.839.200;95.041.511;60.945.371;20.000.000
        612.00;13.031.200;13.365.960;60.956.834;20.000.000
        613.00;12.947.200;12.733.159;60.968.519;20.000.000
        614.00;12.531.200;14.571.814;60.980.023;20.000.000
        615.00;12.087.200;88.894.444;60.991.472;20.000.000
        616.00;11.967.200;64.841.688;61.003.096;20.000.000
        617.00;11.467.200;12.191.071;61.014.525;20.000.000
        618.00;11.211.200;12.553.176;61.026.079;20.000.000
        619.00;10.907.200;15.640.404;61.037.624;20.000.000
        620.00;10.495.200;11.283.026;61.049.065;20.003.300
        621.00;10.371.200;71.105.555;61.060.513;20.003.300
        622.00;10.103.200;10.740.577;61.072.087;20.003.300
        623.00;96.672.000;98.882.646;61.083.638;20.003.300
        624.00;92.592.000;95.740.390;61.095.007;20.000.000
        625.00;91.392.000;95.368.292;61.106.666;20.000.000
        626.00;87.952.000;11.152.279;61.118.103;19.990.000
        627.00;85.192.000;77.068.512;61.129.680;19.990.000
        628.00;85.672.000;60.000.000;61.141.227;19.990.000
        629.00;79.992.000;59.044.240;61.152.653;20.000.000
        630.00;80.392.000;75.436.508;61.164.268;20.000.000
        631.00;78.152.000;11.881.638;61.175.781;20.000.000
        632.00;73.512.000;66.786.559;61.187.405;20.003.300
        633.00;71.912.000;47.870.195;61.198.654;20.003.300
        634.00;69.992.000;45.038.255;61.210.606;20.000.000
        635.00;69.152.000;10.185.829;61.222.145;20.000.000
        636.00;66.112.000;12.524.820;61.233.696;20.000.000
        637.00;65.152.000;10.427.315;61.245.214;19.990.000
        638.00;62.112.000;56.000.000;61.256.853;19.990.000
        639.00;60.032.000;59.389.487;61.268.456;19.990.000
        640.00;61.032.000;11.034.491;61.279.981;20.000.000
        641.00;57.272.000;76.652.173;61.291.519;20.000.000
        642.00;56.952.000;91.223.779;61.302.847;20.000.000
        643.00;54.592.000;10.746.369;61.314.529;20.000.000
        644.00;53.848.000;10.092.021;61.326.029;20.003.300
        645.00;53.488.000;97.251.107;61.369.411;20.000.000
        646.00;51.608.000;81.551.620;61.381.794;20.000.000
        647.00;49.048.000;65.983.163;61.393.346;20.000.000
        648.00;48.688.000;52.323.778;61.404.476;20.000.000
        649.00;46.768.000;79.509.608;61.416.556;20.000.000
        650.00;45.568.000;89.799.777;61.429.069;20.000.000
