        535.00;     132993.60;37.095.432;22.489.839;20.053.300
        536.00;     127925.60;36.373.617;22.501.345;20.066.600
        537.00;     124461.60;36.928.520;22.512.983;20.066.600
        538.00;     119405.60;49.888.943;22.524.585;20.066.600
        539.00;     115525.60;34.973.260;22.536.194;20.066.600
        540.00;     110749.60;38.431.700;22.547.794;20.066.600
        541.00;     106465.60;32.484.116;22.559.295;20.066.600
        542.00;     101073.60;21.567.053;22.570.803;20.066.600
        543.00;96.893.600;34.995.619;22.582.393;20.066.600
        544.00;93.405.600;29.254.743;22.593.992;20.066.600
        545.00;89.421.600;17.048.428;22.605.581;20.066.600
        546.00;85.409.600;25.955.860;22.617.093;20.066.600
        547.00;81.737.600;24.765.567;22.628.615;20.066.600
        548.00;78.273.600;20.362.929;22.640.297;20.066.600
        549.00;74.721.600;19.992.888;22.651.787;20.066.600
        550.00;72.005.600;32.974.333;22.663.309;20.066.600
        551.00;69.157.600;26.474.306;22.674.892;20.066.600
        552.00;65.845.600;40.757.494;22.686.410;20.066.600
        553.00;63.713.600;12.567.330;22.698.138;20.066.600
        554.00;60.921.600;32.540.983;22.710.527;20.060.000
        555.00;58.769.600;22.751.215;22.722.031;20.060.000
        556.00;56.557.600;17.233.043;22.733.776;20.066.600
        557.00;54.865.600;27.544.227;22.745.249;20.060.000
        558.00;52.677.600;21.117.660;22.756.398;20.060.000
        559.00;50.917.600;21.894.697;22.768.238;20.060.000
        560.00;48.857.600;22.294.992;22.779.955;20.060.000
        561.00;47.213.600;19.270.703;22.791.470;20.060.000
        562.00;46.241.600;24.637.460;22.803.078;20.060.000
        563.00;44.773.600;14.888.624;22.814.475;20.060.000
        564.00;42.865.600;27.427.804;22.826.336;20.060.000
        565.00;41.597.600;21.983.832;22.838.726;20.060.000
        566.00;40.097.600;17.353.834;22.850.262;20.060.000
        567.00;38.609.600;16.185.590;22.861.913;20.060.000
        568.00;37.205.600;19.459.816;22.873.392;20.060.000
        569.00;36.365.600;16.653.862;22.884.494;20.060.000
        570.00;35.469.600;16.265.027;22.896.522;20.060.000
        571.00;33.961.600;20.362.929;22.908.053;20.060.000
        572.00;33.245.600;15.810.545;22.919.526;20.060.000
        573.00;31.933.600;24.414.568;22.931.065;20.060.000
        574.00;31.109.600;15.144.343;22.942.666;20.060.000
        575.00;30.257.600;14.775.355;22.954.098;20.060.000
        576.00;28.809.600;18.231.109;22.965.741;20.060.000
        577.00;27.781.600;14.403.086;22.977.204;20.060.000
        578.00;26.821.600;17.683.137;22.987.700;20.060.000
        579.00;26.213.600;15.893.535;22.999.387;20.060.000
        580.00;25.129.600;17.646.403;23.010.787;20.060.000
        581.00;24.133.600;14.900.559;23.022.450;20.060.000
        582.00;23.445.600;14.787.983;23.033.868;20.060.000
        583.00;22.621.600;15.439.632;23.045.498;20.060.000
        584.00;22.009.600;18.482.905;23.057.081;20.060.000
        585.00;21.049.600;17.413.150;23.068.598;20.060.000
        586.00;20.457.600;13.466.007;23.080.091;20.060.000
        587.00;19.717.600;90.283.504;23.091.745;20.073.300
        588.00;19.149.600;13.933.812;23.103.332;20.073.300
        589.00;18.573.600;13.887.804;23.114.941;20.073.300
        590.00;17.777.600;20.070.985;23.126.497;20.073.300
        591.00;17.289.600;12.547.510;23.138.177;20.073.300
        592.00;16.565.600;14.545.561;23.149.653;20.076.600
        593.00;16.025.600;79.061.158;23.161.234;20.073.300
        594.00;15.501.600;63.512.029;23.172.864;20.073.300
        595.00;15.049.600;10.646.648;23.184.326;20.073.300
        596.00;14.333.600;14.053.232;23.195.528;20.073.300
        597.00;13.965.600;13.532.512;23.207.399;20.073.300
        598.00;13.729.600;10.910.545;23.218.969;20.073.300
        599.00;13.205.600;99.786.439;23.230.537;20.073.300
        600.00;12.885.600;12.015.545;23.242.081;20.073.300
        601.00;12.365.600;11.578.524;23.253.566;20.073.300
        602.00;12.045.600;79.565.487;23.265.159;20.073.300
        603.00;11.469.600;95.972.218;23.276.840;20.073.300
        604.00;11.261.600;66.519.838;23.288.318;20.073.300
        605.00;11.057.600;11.376.389;23.299.445;20.076.600
        606.00;10.573.600;10.657.496;23.311.507;20.076.600
        607.00;10.137.600;91.603.008;23.323.251;20.076.600
        608.00;10.097.600;98.160.866;23.335.686;20.076.600
        609.00;95.776.000;88.443.328;23.346.792;20.076.600
        610.00;93.656.000;70.565.966;23.358.722;20.076.600
        611.00;90.696.000;10.102.585;23.370.338;20.076.600
        612.00;87.496.000;12.235.468;23.381.813;20.076.600
        613.00;84.056.000;91.612.711;23.392.962;20.076.600
        614.00;80.256.000;83.223.928;23.404.937;20.076.600
        615.00;80.176.000;89.044.309;23.416.386;20.070.000
        616.00;77.096.000;12.365.544;23.427.934;20.076.600
        617.00;77.256.000;76.373.352;23.439.589;20.070.000
        618.00;74.336.000;49.243.161;23.451.210;20.070.000
        619.00;71.176.000;78.937.387;23.462.661;20.070.000
        620.00;69.936.000;83.947.073;23.474.199;20.070.000
        621.00;66.936.000;79.207.183;23.485.473;20.080.000
        622.00;66.976.000;73.272.702;23.497.384;20.080.000
        623.00;64.976.000;96.701.143;23.508.554;20.080.000
        624.00;62.456.000;98.169.921;23.520.592;20.070.000
        625.00;60.696.000;87.442.680;23.532.118;20.070.000
        626.00;59.416.000;53.483.123;23.543.781;20.070.000
        627.00;57.696.000;92.144.814;23.555.227;20.070.000
        628.00;53.936.000;82.235.434;23.566.864;20.080.000
        629.00;54.576.000;83.266.640;23.578.233;20.080.000
        630.00;53.696.000;86.779.414;23.589.931;20.080.000
        631.00;51.696.000;46.494.922;23.601.491;20.080.000
        632.00;51.336.000;70.666.667;23.612.629;20.080.000
        633.00;48.176.000;78.881.064;23.624.505;20.080.000
        634.00;47.256.000;61.982.076;23.636.080;20.080.000
        635.00;45.616.000;76.175.237;23.647.700;20.080.000
        636.00;45.176.000;64.841.688;23.659.310;20.083.300
        637.00;44.456.000;62.553.089;23.671.012;20.080.000
        638.00;43.656.000;64.511.842;23.683.345;20.080.000
        639.00;41.016.000;52.476.450;23.694.591;20.080.000
        640.00;40.096.000;67.409.198;23.706.500;20.083.300
        641.00;40.376.000;52.408.651;23.718.203;20.083.300
        642.00;39.176.000;35.901.099;23.729.639;20.083.300
        643.00;37.096.000;55.633.723;23.741.148;20.083.300
        644.00;36.040.000;59.044.240;23.752.754;20.083.300
        645.00;34.680.000;71.168.033;23.794.818;20.083.300
        646.00;34.600.000;56.584.254;23.806.471;20.083.300
        647.00;32.760.000;48.240.140;23.817.913;20.086.600
        648.00;32.200.000;37.261.836;23.829.222;20.086.600
        649.00;31.280.000;50.314.566;23.841.201;20.086.600
        650.00;31.560.000;61.231.800;23.852.738;20.086.600
