Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
419.91;1;4,2747233;0.62083319;263538.4;61650.4;0,011997331;0,001764671;468,80722;133,831;1067,8129;19,6733
425.9;1;4,2718037;0.62062321;264238.4;61856.4;0,016132868;0,001520961;360,7641;217,80677;1073,802;19,6766
431.88;1;4,260583;0.619814;263774.4;61910.4;0,012945989;0,001449687;364,67145;167,51811;1079,7854;19,67
437.89;1;4,2750468;0.62085644;263994.4;61752.4;0,012214465;0,001583559;412,60661;147,69741;1085,7946;19,67
443.86;1;4,2704985;0.62052925;263790.4;61770.4;0,011035256;0,001558295;411,88041;127,1849;1091,7584;19,68
449.86;1;4,2656256;0.62017809;264854.4;62090.4;0,016433303;0,001253645;260,46113;231,27837;1097,7658;19,6833
455.86;1;4,2448436;0.61867309;264090.4;62214.4;0,012898425;0,001618395;419,16107;161,20598;1103,7647;19,6866
461.85;1;4,257977;0.61962557;264328.4;62078.4;0,01301561;0,001459131;367,91618;168,94471;1109,751;19,69
467.84;1;4,2430384;0.6185418;263180.4;62026.4;0,013541237;0,002211921;595,62811;139,56625;1115,7356;19,69
473.82;1;4,2678064;0.62033533;263214.4;61674.4;0,01284471;0,001800039;474,19294;148,69255;1121,7234;19,69
479.78;1;4,234726;0.61793607;262224.4;61922.4;0,017684611;0,001898394;468,39367;233,7448;1127,6817;19,69
485.76;1;4,2864556;0.62167468;263344.4;61436.4;0,011148637;0,001207392;300,48207;143,59226;1133,6586;19,6933
491.75;1;4,2906805;0.62197679;264230.4;61582.4;0,015494258;0,001817914;463,89109;194,33233;1139,653;19,7066
497.74;1;4,2931022;0.62214975;263220.4;61312.4;0,01525784;0,001937887;501,30167;183,97883;1145,6402;19,7
503.75;1;4,246125;0.61876623;263864.4;62142.4;0,015086276;0,002361681;634,20983;162,59993;1151,6447;19,7
509.74;1;4,2401612;0.61833235;264740.4;62436.4;0,015673726;0,001609208;394,88599;211,17167;1157,6377;19,7
515.72;1;4,2684086;0.62037872;264378.4;61938.4;0,012729197;0,001479035;376,65453;162,27073;1163,6165;19,7133
521.69;1;4,2685897;0.62039177;263766.4;61792.4;0,015069917;0,002102594;554,64811;175,23458;1169,5881;19,7166
527.7;1;4,2318763;0.61772797;263808.4;62338.4;0,014430027;0,001744717;447,63025;184,37719;1175,5975;19,7166
533.7;1;4,2550609;0.6194145;263330.4;61886.4;0,015022841;0,001638112;408,13723;196,31554;1181,6057;19,7166
539.69;1;4,304247;0.62294365;264196.4;61380.4;0,015207153;0,001498594;362,73203;199,81623;1187,583;19,71
545.69;1;4,2371072;0.61810978;262846.4;62034.4;0,015619307;0,001459616;341,93998;213,96507;1193,5919;19,72
551.68;1;4,2627398;0.61996981;263396.4;61790.4;0,013420328;0,001585653;403,97473;169,88913;1199,5817;19,7233
557.65;1;4,271547;0.62060473;263862;61772;0,016456751;0,001784274;444,89029;213,98475;1205,5547;19,7266
566.58;1;4,2660188;0.62020644;263384;61740;0,012910264;0,001499758;380,4662;164,18475;1214,4849;19,73
572.58;1;4,2822116;0.62137071;263022;61422;0,013079594;0,001556875;396,8176;163,12411;1220,4802;19,73
578.57;1;4,2774598;0.6210298;263098;61508;0,014824996;0,001870012;482,92333;180,82617;1226,4727;19,73
584.57;1;4,2366415;0.61807582;263392;62170;0,013773298;0,001287491;302,2721;189,10259;1232,4752;19,7333
590.54;1;4,2736781;0.62075804;263968;61766;0,016831378;0,002034573;522,30582;210,32857;1238,4363;19,7333
596.45;1;4,2640464;0.62006414;263194;61724;0,011954494;0,001627458;426,65381;141,18595;1244,3485;19,7466
602.42;1;4,2443599;0.61863792;263388;62056;0,01463239;0,001717584;436,80081;187,55827;1250,3242;19,74
608.44;1;4,2664573;0.62023807;263522;61766;0,01594791;0,001609642;391,27188;211,88428;1256,3394;19,74
614.42;1;4,2635056;0.62002511;263280;61752;0,014009038;0,001791223;464,24676;171,2124;1262,3195;19,7533
620.4;1;4,2544706;0.61937174;262654;61736;0,0152312;0,001743612;439,35335;195,40834;1268,2998;19,7533
626.39;1;4,2707426;0.62054683;262924;61564;0,017808336;0,001777047;429,25738;236,21756;1274,292;19,7566
632.39;1;4,26643;0.6202361;264348;61960;0,01567831;0,001828458;466,01468;199,78093;1280,2922;19,75
638.38;1;4,2963228;0.62237951;264284;61514;0,013254467;0,001577625;404,04377;164,83421;1286,2766;19,76
644.37;1;4,2605965;0.61981498;264566;62096;0,012250838;0,001642042;431,55801;147,03813;1292,2706;19,76
650.35;1;4,2512957;0.61914161;262492;61744;0,013325878;0,001531028;385,90427;170,93181;1298,2498;19,76
656.33;1;4,2518769;0.61918376;261652;61538;0,014998005;0,001551461;377,49869;198,08079;1304,2324;19,7633
662.32;1;4,252605;0.61923655;262828;61804;0,010791291;0,001389778;360,15085;132;1310,2261;19,7666
668.3;1;4,2775151;0.62103377;264128;61748;0,013770405;0,001563232;395,3562;175,98804;1316,2001;19,77
674.31;1;4,2665172;0.62024239;262698;61572;0,015333621;0,001468514;348,52199;205,65684;1322,2106;19,77
680.29;1;4,2588868;0.61969138;264298;62058;0,017886023;0,002374117;622,23553;215,82205;1328,1919;19,77
