Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
291.52;1;1,5189821;0.20602848;392748;258560;0,004261814;0,001538581;878,24977;438,14559;4155,0199;5
294.46;1;1,5129249;0.20411471;393772;260272;0,004302574;0,001245771;398,57747;691,71092;4157,9575;5
297.44;1;1,5146496;0.20466056;392476;259120;0,005148807;0,001788232;966,77333;607,01675;4160,9392;5
300.49;1;1,5243357;0.20771236;392864;257728;0,003799591;0,001220734;580,51318;517,3677;4163,9956;5
303.51;1;1,5111551;0.20355378;393668;260508;0,005730341;0,002059602;1168,3295;614,90957;4167,0143;5
306.55;1;1,5200185;0.20635502;394992;259860;0,004488521;0,001395034;610,85878;653,69922;4170,0537;5
309.61;1;1,5173852;0.20552485;394332;259876;0,006119984;0,002100116;1122,3159;742,65709;4173,1096;5
312.65;1;1,5161523;0.20513557;394424;260148;0,004870248;0,001718885;956,1218;548,30486;4176,1534;4,99
315.7;1;1,5095862;0.20305585;395264;261836;0,004104595;0,001178312;350,39026;673,03756;4179,1967;5
318.73;1;1,5187095;0.20594257;394664;259868;0,005851237;0,001761885;694,69098;890,61177;4182,2308;5
321.77;1;1,5140453;0.20446938;395832;261440;0,003811371;0,001354721;762,63403;423,58051;4185,2739;5
324.81;1;1,5155162;0.20493457;395380;260888;0,004427653;0,001392944;625,68576;640,69962;4188,3119;5
327.81;1;1,5173165;0.20550316;395704;260792;0,003389863;0,001193394;664,10173;384,58289;4191,3059;5
330.78;1;1,5193049;0.20613024;395548;260348;0,003449793;0,001136573;569,17718;457,29446;4194,2818;5
333.83;1;1,5130192;0.20414456;394432;260692;0,003732547;0,001272227;670,62293;465,98236;4197,3325;5
336.87;1;1,5234392;0.20743087;397252;260760;0,005292749;0,001796585;955,09953;653,96432;4200,3756;5
339.91;1;1,5107397;0.20342201;395560;261832;0,004992127;0,001601836;750,23433;708,49575;4203,4125;5
342.97;1;1,513459;0.20428381;396048;261684;0,003728388;0,00117715;532,67292;540,09876;4206,4684;5
346.02;1;1,5100386;0.20319949;396216;262388;0,005444739;0,001718273;772,20147;795,97767;4209,5229;5
349.07;1;1,5126627;0.20403164;396124;261872;0,004269485;0,001449799;762,55127;540,54458;4212,5715;5
352.12;1;1,5119975;0.20382088;394964;261220;0,005027755;0,001835681;1065,3867;507,944;4215,6167;5
355.16;1;1,5261481;0.2082808;398636;261204;0,004345419;0,001488507;806,77244;523,14434;4218,6579;5
358.2;1;1,5235027;0.20745083;399176;262012;0,005635168;0,001911459;1019,9922;700,70568;4221,7024;5
361.26;1;1,5130634;0.20415857;397972;263024;0,006101352;0,00182119;687,51533;958,36898;4224,7592;5
364.3;1;1,5089593;0.20285673;396808;262968;0,003395486;0,001182883;647,13248;407,71232;4227,8031;5
367.36;1;1,5196316;0.20623316;398215.2;262047.2;0,005258009;0,001778008;938,93651;663,57818;4230,8576;5
