Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
427.18;1;1,7918099;0.28361885;147176.4;82138.4;0,005383796;0,001406496;226,65485;211,91657;3054,0097;5
432.86;1;1,7920848;0.28368937;147238.4;82160.4;0,006080081;0,001786539;336,01253;206,26554;3059,6932;5
438.52;1;1,7892827;0.28296979;146972.4;82140.4;0,006092562;0,001787126;334,61966;207,97318;3065,3588;5
444.2;1;1,7958839;0.28466271;148308.4;82582.4;0,006638015;0,002176526;451,17181;173,37759;3071,0345;5
449.86;1;1,7906209;0.28331362;147372.4;82302.4;0,004912086;0,001438318;269,68168;168,20038;3076,6944;5
455.54;1;1,8016793;0.28614243;148138.4;82222.4;0,006790902;0,001907907;345,30109;243,54574;3082,3798;5
461.23;1;1,8078736;0.28771724;148622.4;82208.4;0,006020046;0,001652471;292,64097;220,75993;3088,0674;5
466.89;1;1,8027853;0.28642411;148402.4;82318.4;0,005776691;0,00166454;310,46451;199,79779;3093,7288;5
472.56;1;1,7944441;0.28429414;147640.4;82276.4;0,005826872;0,001649671;299,20984;208,74512;3099,3927;5
478.23;1;1,793782;0.28412452;148486.4;82778.4;0,005395291;0,001615718;312,2563;178,01005;3105,0622;5
484.01;1;1,8061022;0.28726758;148722.4;82344.4;0,007195152;0,002229423;445,34646;216,35984;3110,8471;5
489.68;1;1,7903481;0.28324355;147636.4;82462.4;0,005066984;0,001465255;271,62629;177,3394;3116,5116;5
495.37;1;1,7955519;0.28457777;148356.4;82624.4;0,006028574;0,001440838;192,28214;255,90911;3122,2065;5,0033
501.04;1;1,7854118;0.28197332;147736.4;82746.4;0,006407968;0,001638251;252,84029;261,04406;3127,8796;5
506.73;1;1,8100555;0.28827027;149348.4;82510.4;0,005838461;0,001577572;275,39484;218,36522;3133,5594;5
512.4;1;1,7913798;0.28350846;148194.4;82726.4;0,004693592;0,001275404;219,96172;178,61691;3139,2351;5
518.08;1;1,7816065;0.28099105;147724.4;82916.4;0,005866674;0,001705736;317,15678;207,02352;3144,9097;5
523.75;1;1,7968262;0.28490373;148738.4;82778.4;0,005763472;0,001696347;323,32353;195,24667;3150,5803;5
529.42;1;1,7888396;0.28285584;148474.4;83000.4;0,006545356;0,001762301;299,92982;253,21969;3156,2489;5
535.08;1;1,7880891;0.28266281;147768.4;82640.4;0,00632757;0,001522247;203,26338;269,44426;3161,9156;5
540.76;1;1,7857037;0.28204854;148778.4;83316.4;0,006444172;0,001840284;338,36635;233,44514;3167,592;5
546.43;1;1,7956415;0.28460069;148446.4;82670.4;0,005804935;0,001699759;321,56983;198,38081;3173,2674;5,0033
552.1;1;1,7906019;0.28330873;149023.2;83225.2;0,005413316;0,001475793;256,98659;206,6571;3178,9338;5
560.7;1;1,7891703;0.28294089;148385.2;82935.2;0,005876283;0,001635852;291,38472;218,34015;3187,5305;5
566.37;1;1,7843438;0.28169791;148727.2;83351.2;0,005247299;0,001514231;281,45337;187,61887;3193,206;5
